video_id,label,modality,exists,confidence,reason
l6eWoKOAylA_000050,people finger snapping,AV,False,1.0,"The sound and action in the video correspond to the snapping/clicking of a phone's back cover or case, not to people snapping their fingers."
l7Wo_s7HFIY_000190,ambulance siren,V,False,0.9,"The vehicles visible with sirens and flashing lights in the video are police cars, not ambulances."
l9J1v5htrHs_000050,eating with cutlery,AV,False,1.0,"There is no eating activity shown or heard in the video; the people are preparing and mixing pasta, not consuming food."
l9J1v5htrHs_000050,people eating,AV,False,1.0,"The people in the video are cooking and preparing pasta in a kitchen, they are not eating."
lAy3z-935w8_000019,people cheering,A,True,0.95,"The crowd's reaction, including cheering and shouting, can be heard in response to the action on the ice, particularly around the 0:01-0:03 and 0:08 marks."
lBG_42BAUs8_000224,opening or closing car doors,A,False,0.9,"The video shows a person removing the interior panel of a car door, which is already open. No car door is opened or closed during the clip, and the sounds heard are of plastic fasteners popping out, not a car door swinging open or slamming shut."
l1vEAtUWXHU_000034,"donkey, ass braying",AV,False,1.0,There are no donkeys visible or heard in the video; the creatures are dinosaurs (Gallimimus) and human characters.
l1vEAtUWXHU_000034,eagle screaming,A,False,0.9,No eagle screaming is heard in the audio track; the high-pitched sounds are dinosaur vocalizations.
l1vEAtUWXHU_000034,horse neighing,A,False,0.9,There is no horse neighing sound in the audio track.
l1vEAtUWXHU_000034,pig oinking,AV,False,1.0,There are no pigs visible or heard in this clip.
l1vEAtUWXHU_000034,wind rustling leaves,A,False,0.8,"While there is some wind noise and rushing sound from movement, distinct wind rustling leaves is not prominently heard."
l6RTgFxEWFY_000181,car engine idling,AV,False,0.8,"The engines heard in the audio are racing at high RPMs as the cars drive around the track, which is not idling. While some cars come to a stop, their individual idling sounds are not clearly audible over the other racing engines."
l6RTgFxEWFY_000181,"male speech, man speaking",A,False,1.0,There is no speech or talking heard in the video; the audio consists entirely of loud race car engine sounds.
l7RTgupQWcc_000030,machine gun shooting,A,False,0.9,"The sounds in the audio are from fireworks exploding and crackling, not from a machine gun."
l7RTgupQWcc_000030,wind noise,A,False,0.8,There is no discernible wind noise in the audio track; the sounds are dominated by the crackling and popping of fireworks.
lAznHBBQkp4_000030,"male speech, man speaking",A,False,0.95,"The speaker in the audio is female, not male."
lAznHBBQkp4_000030,ripping paper,AV,False,1.0,There is no paper being ripped in either the video or the audio track; the person is writing on a notepad.
lA3KGYqG5rQ_000458,cattle mooing,AV,True,0.9,"The cow is visible in the frame, and its mooing sound can be clearly heard around the 0:04 mark."
lA3KGYqG5rQ_000458,cow lowing,AV,True,0.9,"The cow is visible in the frame, and its lowing/mooing sound is clearly audible around 0:04."
lA3KGYqG5rQ_000458,cricket chirping,A,False,0.95,There is only the sound of wind and a cow mooing; no cricket chirping can be heard in the audio.
lDABsoatahM_000000,playing cello,AV,False,0.9,"Although there is a cello visible in the video, the woman is only holding it and not actively playing it. Furthermore, there is no sound of a cello being played in the audio track; the audio consists of a wind instrument and synthesizer accompaniment."
lIvNNndi03c_000081,playing tuning fork,AV,False,1.0,"The objects hanging and being played in the video are combination wrenches, not tuning forks."
lJTpC9bjne0_000050,"rowboat, canoe, kayak rowing",AV,False,1.0,"There is no rowboat, canoe, or kayak present in either the visual or the audio track of the video. The video shows a sailboat on the water."
lEOsGdslGO0_000397,hammering nails,A,False,1.0,There is no sound of nails being hammered in the audio track of this video.
lEOsGdslGO0_000397,playing darts,A,False,1.0,There is no sound of darts hitting a dartboard or any associated noises in the video.
lEOsGdslGO0_000397,wind rustling leaves,AV,False,0.8,"While there is background forest ambience, there is no distinct sound of wind rustling leaves nor any visible movement of leaves caused by wind in the video."
lHP0q2sQzPQ_000030,air horn,A,False,1.0,There is no sound of an air horn in the video; the audio consists of vehicle engine sounds and ambient city noise.
lHP0q2sQzPQ_000030,car engine starting,A,False,1.0,"The vehicle is already driving from the start of the video, and there is no sound of an engine starting."
lHP0q2sQzPQ_000030,driving motorcycle,A,False,1.0,"The engine sound heard is of a large vehicle or bus, not a motorcycle."
lHP0q2sQzPQ_000030,wind rustling leaves,A,False,1.0,There is no sound of wind rustling leaves in the audio track.
lAA0QneMahs_000038,playing bugle,AV,False,0.9,"The instrument being played is a shofar (a traditional ram's horn), not a bugle, both visually and audibly."
lKOgVeuSmts_000030,wind noise,A,True,0.9,The sound of wind blowing into the microphone is clearly heard throughout the video clip.
lBkMCUiitNU_000030,"child speech, kid speaking",A,True,1.0,The audio clearly features a young boy speaking and singing into a microphone.
lBkMCUiitNU_000030,playing shofar,AV,False,1.0,There is no shofar being played in either the audio or visual tracks of this video.
lQNWx4KRlz0_000450,train horning,AV,False,1.0,There is no train horn sound heard or visual indication of a train horn blowing in the video clip; only the door closure and train acceleration sounds are present.
l7bje9Ay9Ig_000020,car passing by,A,True,0.8,The sound of traffic and vehicles driving past can be heard in the background throughout the clip.
l7bje9Ay9Ig_000020,people crowd,A,False,0.7,"Only a few individual voices speaking near the camera are audible, rather than the collective chatter of a crowd."
l7bje9Ay9Ig_000020,"vehicle horn, car horn, honking",A,False,0.95,There are no car horns or honking sounds audible in the video clip.
lNg2y6SRZPo_000220,playing steelpan,A,False,0.8,"The audio features a jazz ensemble with brass instruments, drums, bass, and guitar/keyboard, but there is no steelpan (steel drum) playing."
lSr8MKcWTdo_000130,machine gun shooting,AV,False,1.0,"The firearm shown and fired in the video is a bolt-action rifle, not a machine gun, which is characterized by rapid automatic fire."
lRfashuCd28_000101,tornado roaring,AV,False,1.0,"The video displays a volcanic eruption with a massive ash plume, not a tornado, and the audio features ambient background sounds and voices, rather than the roar of a tornado."
lNTgZsEJqEo_000103,"male speech, man speaking",A,False,1.0,There is no human speech in the audio track of this video clip; only train-related sounds are audible.
lNTgZsEJqEo_000103,"subway, metro, underground",V,False,1.0,"The video shows a mainline railway train traveling outdoors through a forested countryside area, not a subway, metro, or underground system."
lNTgZsEJqEo_000103,train whistling,AV,False,1.0,No train whistle is heard or seen in this video clip.
lNEMzNU9Unc_000080,baltimore oriole calling,AV,False,1.0,"The bird shown in the video and heard singing is a thrush (likely a song thrush or mistle thrush), not a Baltimore Oriole, which has distinct orange and black plumage and a different call."
lNEMzNU9Unc_000080,"male speech, man speaking",A,False,1.0,There is no human speech in the audio track; only the bird singing is audible.
lNEMzNU9Unc_000080,zebra braying,A,False,1.0,There is no zebra braying sound present in the audio track.
lcGYtyHeKR4_000055,"male speech, man speaking",A,False,1.0,There is no human voice or male speech heard in the audio; only a bird chirping/singing is audible.
l_qujdvRl6c_000059,police car (siren),A,False,1.0,There is no police car siren sound audible in the video; only the speaker's voice and minor breathing/throat-clearing sounds are present.
l_qujdvRl6c_000059,typing on typewriter,A,False,1.0,There is no sound of typing on a typewriter in this clip.
lZcbXVXdVF4_000010,car passing by,AV,True,0.9,"At around 0:06 to 0:09, the animated cars drive away rapidly, which is both visible on screen and accompanied by the sound of a vehicle speeding off."
ldVtte9jK-s_000030,missile launch,AV,False,1.0,"The video shows the firing of an M777 howitzer, which is an artillery piece firing shells, not a missile launch."
lbnENIVqZk0_000207,chipmunk chirping,A,False,1.0,The only sounds present in the audio are the woodpecker pecking against the tree wood. There is no sound of a chipmunk chirping.
lbnENIVqZk0_000207,wind rustling leaves,A,False,1.0,"The audio contains the rhythmic pecking of the woodpecker and quiet background ambience, but no sound of wind rustling leaves is present."
lYOw8di2k4I_000030,helicopter,A,False,1.0,"The sound heard is a hair dryer being used to heat the car panel, not a helicopter."
lYOw8di2k4I_000030,opening or closing car doors,V,False,1.0,No car doors are being opened or closed in the video; the man is heating a car panel with a hair dryer.
l_LlE4MnLCU_000058,mouse pattering,AV,False,1.0,"The animal featured in the video is a ferret, not a mouse, so the label is not present in the visual modality, which makes the combined audio-visual verification false."
lcRSwt2-uhA_000030,"bird chirping, tweeting",A,False,1.0,"There is no sound of birds chirping in the video, only the sound of wind."
lcRSwt2-uhA_000030,cricket chirping,A,False,1.0,"There is no sound of crickets chirping in the video, only wind."
lcRSwt2-uhA_000030,"female speech, woman speaking",A,False,1.0,There is no female speech in the audio.
lcRSwt2-uhA_000030,"male speech, man speaking",A,False,1.0,There is no male speech in the audio.
lUi8jSCoNt4_000030,dog growling,A,False,0.9,"The audio features a bear growl and snort sound effect, which is distinct from a dog growling."
lUi8jSCoNt4_000030,"donkey, ass braying",AV,False,1.0,"There is no donkey present in the video (which shows a bear), nor is there any donkey braying sound in the audio track."
lWG8SRZKUhk_000060,cricket chirping,A,False,0.9,"The audio contains the loud sounds of a vehicle engine, road noise, and a vehicle horn, but there are no cricket chirping sounds audible in the clip."
lWG8SRZKUhk_000060,train horning,V,False,1.0,"There is no train visible in the video; only a road, a truck carrying hay, and surrounding forest/trees are shown."
lWcI81hX8p4_000018,people booing,A,False,0.9,"The audio contains crowd noise and chanting/cheering, but there is no sound of people booing."
lOcgoVKGKgU_000000,playing acoustic guitar,V,False,1.0,There is no acoustic guitar or anyone playing it visible in the video; it is a brass band and orchestra performance.
